Customer ID,Order Date,Sales
EB-14170,2018-09-29,817.798
EB-14170,2018-10-17,5.312
EB-14170,2019-03-12,5.04
EB-14170,2019-11-28,335.52
EB-14170,2020-11-05,11.84
EB-14170,2021-10-09,10.815999999999999
EC-14050,2018-12-17,5.484
EC-14050,2020-12-12,299.07
EC-14050,2021-03-23,25.68
EC-14050,2021-07-31,93.52000000000001
EC-14050,2021-11-07,38.16
ED-13885,2018-08-09,20.88
ED-13885,2018-11-23,23.68
ED-13885,2019-11-02,2621.322
ED-13885,2019-12-20,100.8
ED-13885,2020-10-24,450.0
ED-13885,2020-12-22,66.92
ED-13885,2021-02-19,57.510000000000005
ED-13885,2021-08-17,143.808
EG-13900,2019-11-02,197.72
EG-13900,2020-12-03,1165.3279999999997
EG-13900,2021-03-31,13.468
EG-13900,2021-11-17,239.96
EG-13900,2021-12-08,215.544
EH-13765,2018-10-18,249.472
EH-13765,2019-09-10,702.74
EH-13765,2020-03-13,4940.87
EH-13765,2020-05-28,54.9
EH-13765,2020-06-02,93.06
EH-13765,2020-09-24,868.14
EH-13765,2020-10-30,143.702
EH-13765,2020-12-23,1506.0200000000002
EH-13765,2021-01-22,22.992
EH-13765,2021-08-17,1358.484
EH-13945,2018-07-02,79.56
EH-13945,2019-07-10,3.366
EH-13945,2019-12-14,29.22
EH-13945,2020-01-16,102.21799999999999
EH-13945,2020-11-19,296.66799999999995
EH-13945,2020-11-26,78.759
EH-13945,2021-05-22,68.46
EH-13945,2021-05-27,25.92
EH-13990,2018-01-15,149.95
EH-13990,2018-05-23,12.96
EH-13990,2018-11-24,120.712
EH-13990,2019-09-25,63.14
EH-13990,2020-03-31,327.996
EH-13990,2020-11-20,151.192
EH-14005,2018-05-13,405.45599999999996
EH-14005,2018-12-07,164.88
EH-14005,2020-04-28,29.471999999999998
EH-14005,2021-06-04,117.62
EH-14005,2021-09-22,269.68
EH-14005,2021-12-01,167.638
EH-14005,2021-12-28,64.78399999999999
EH-14125,2018-10-19,321.552
EH-14125,2019-04-10,156.70999999999998
EH-14125,2019-11-27,748.752
EH-14125,2020-04-08,129.976
EH-14125,2020-05-20,40.635
EH-14125,2020-05-24,261.1
EH-14125,2020-09-19,703.68
EH-14125,2021-01-30,142.344
EH-14125,2021-06-21,536.48
EH-14125,2021-07-31,41.424
EH-14185,2018-05-22,180.93
EH-14185,2018-10-25,54.474
EH-14185,2018-11-22,6.928
EH-14185,2020-04-04,588.784
EH-14185,2020-12-30,72.22399999999999
EH-14185,2021-09-16,20.544
EJ-13720,2018-01-27,426.67
EJ-13720,2018-12-16,92.85600000000001
EJ-13720,2019-08-13,422.856
EJ-13720,2021-03-03,1219.7920000000001
EJ-14155,2018-03-03,626.352
EJ-14155,2020-12-01,1517.049
EJ-14155,2021-05-14,48.69
EJ-14155,2021-09-04,421.1
EJ-14155,2021-11-03,43.5
EK-13795,2018-03-18,1198.33
EK-13795,2019-11-29,56.3
EK-13795,2019-12-19,25.488000000000003
EK-13795,2021-11-16,23.36
EL-13735,2020-04-22,86.62
EL-13735,2021-10-14,37.66
EM-13810,2019-06-07,7.52
EM-13810,2019-07-16,2048.8559999999998
EM-13810,2019-08-24,310.36400000000003
EM-13810,2020-03-04,159.98
EM-13810,2021-08-20,40.29
EM-13825,2018-12-02,21.19
EM-13825,2019-01-26,182.72
EM-13825,2019-05-31,345.26
EM-13825,2020-08-27,9.216000000000001
EM-13825,2020-09-05,21.204
EM-13825,2021-05-02,159.56
EM-13825,2021-07-20,1107.68
EM-13825,2021-11-05,492.76800000000003
EM-13960,2019-10-01,684.56
EM-13960,2019-12-12,8.22
EM-13960,2019-12-28,54.38399999999999
EM-13960,2021-08-01,186.54
EM-14065,2018-07-22,165.94
EM-14065,2020-08-13,21.504
EM-14065,2021-06-04,30.336
EM-14065,2021-11-13,11.21
EM-14095,2019-08-07,520.03
EM-14095,2019-11-21,365.496
EM-14095,2020-11-07,90.396
EM-14095,2021-09-08,65.12
EM-14140,2018-07-19,6.096
EM-14140,2019-03-07,807.54
EM-14140,2020-05-30,1282.61
EM-14140,2020-07-01,1499.95
EM-14140,2020-12-27,20.16
EM-14140,2021-11-12,972.0799999999999
EM-14200,2019-12-20,11.696
EM-14200,2021-03-26,57.01
EM-14200,2021-07-25,298.116
EN-13780,2019-05-30,529.14
EN-13780,2020-06-04,1562.694
EN-13780,2020-09-20,83.7
EN-13780,2021-03-18,23.831999999999997
EP-13915,2018-07-06,559.992
EP-13915,2019-03-14,688.46
EP-13915,2019-06-21,107.976
EP-13915,2020-10-11,33.064
EP-13915,2020-10-18,307.92
EP-13915,2020-10-28,38.19
EP-13915,2020-11-05,2007.9048000000003
EP-13915,2020-11-25,59.98
EP-13915,2020-12-31,71.096
EP-13915,2021-03-03,280.96
EP-13915,2021-09-03,42.61600000000001
EP-13915,2021-11-07,710.322
EP-13915,2021-11-11,181.86
EP-13915,2021-11-12,11.56
EP-13915,2021-11-28,62.65
EP-13915,2021-12-13,261.52
EP-13915,2021-12-18,51.989999999999995
ER-13855,2019-12-21,60.983999999999995
ER-13855,2020-09-06,77.88
ER-13855,2020-11-04,1106.924
ES-14020,2018-09-20,31.68
ES-14020,2019-04-20,117.456
ES-14020,2020-06-11,239.97
ES-14020,2021-09-15,2911.7839999999997
ES-14020,2021-11-20,209.56799999999998
ES-14080,2018-10-02,598.1439999999999
ES-14080,2019-02-27,599.9
ES-14080,2020-04-07,37.94
ES-14080,2020-07-14,380.86400000000003
ES-14080,2020-09-29,859.2
ES-14080,2020-12-19,471.624
ES-14080,2021-02-24,1443.72
ES-14080,2021-09-19,95.616
ES-14080,2021-12-02,170.916
FA-14230,2018-09-19,7.16
FA-14230,2019-02-09,80.88
FA-14230,2019-07-02,246.36399999999998
FA-14230,2019-09-10,106.68
FA-14230,2019-10-30,603.434
FA-14230,2020-11-20,574.056
FA-14230,2021-09-24,1365.48
FC-14245,2019-06-13,3.424
FC-14245,2019-09-19,60.84
FC-14245,2019-12-10,56.3
FC-14245,2020-10-17,2377.56
FC-14245,2021-03-06,528.7139999999999
FC-14245,2021-09-08,220.056
FC-14245,2021-10-21,171.84799999999998
FC-14335,2018-10-10,255.85
FC-14335,2019-03-08,3.408
FC-14335,2019-03-30,204.48000000000002
FC-14335,2019-05-15,51.968
FC-14335,2020-03-15,1356.5760000000002
FC-14335,2021-02-05,2011.9
FC-14335,2021-06-29,5.184
FG-14260,2018-05-21,711.6800000000001
FG-14260,2018-11-17,34.44
FG-14260,2021-07-10,298.464
FG-14260,2021-09-19,4.842
FG-14260,2021-10-02,93.72399999999999
FG-14260,2021-10-15,87.92
FG-14260,2021-11-26,152.07399999999998
FH-14275,2018-04-06,436.48800000000006
FH-14275,2018-10-21,788.8600000000001
FH-14275,2020-09-19,8.927999999999999
FH-14275,2020-11-12,383.14
FH-14275,2021-03-13,7.992000000000001
FH-14275,2021-05-13,20.768
FH-14275,2021-07-03,871.0279999999999
FH-14275,2021-09-10,369.536
FH-14275,2021-11-10,1362.056
FH-14275,2021-11-23,7.476
FH-14350,2019-08-23,1142.4299999999998
FH-14350,2019-12-28,24.816
FH-14350,2021-02-13,914.12
FH-14350,2021-06-01,189.918
FH-14365,2018-10-20,426.942
FH-14365,2019-03-19,4607.27
FH-14365,2019-11-03,1448.82
FH-14365,2020-12-01,23.04
FH-14365,2021-07-06,19.002
FH-14365,2021-07-22,29.97
FH-14365,2021-09-29,7.98
FH-14365,2021-12-25,424.172
FM-14215,2018-03-11,782.6300000000001
FM-14215,2018-06-13,14.52
FM-14215,2020-04-10,36.16
FM-14215,2020-05-12,82.368
FM-14215,2020-07-03,123.92
FM-14215,2020-09-03,48.16
FM-14215,2020-09-20,115.48000000000002
FM-14215,2021-03-25,23.1
FM-14215,2021-04-29,1048.35
FM-14215,2021-12-23,181.95
FM-14290,2018-08-26,176.8
FM-14290,2019-04-07,11.735999999999999
FM-14290,2020-06-07,9.514
FM-14290,2020-11-13,44.02
FM-14290,2020-12-23,1507.938
FM-14290,2021-07-03,283.46
FM-14290,2021-11-04,65.83999999999999
FM-14290,2021-11-06,190.04999999999998
FM-14290,2021-11-24,1446.8400000000001
FM-14380,2019-07-12,307.168
FM-14380,2019-10-09,659.8800000000001
FM-14380,2019-11-13,233.064
FM-14380,2020-02-14,264.18
FM-14380,2020-06-17,40.74
FM-14380,2020-12-09,125.81
FM-14380,2020-12-11,663.952
FM-14380,2021-06-25,148.48
FM-14380,2021-08-07,79.992
FO-14305,2018-06-09,1441.3
FO-14305,2019-02-03,74.52
FO-14305,2019-03-08,8.568
FO-14305,2019-09-22,673.576
FO-14305,2020-10-31,32.064
FO-14305,2020-12-29,41.99
FO-14305,2021-06-08,197.3
FO-14305,2021-06-19,164.768
FO-14305,2021-11-14,8.64
FO-14305,2021-11-22,35.711999999999996
FP-14320,2018-12-07,8.64
FP-14320,2018-12-09,1110.6480000000001
FP-14320,2019-04-13,1061.328
FP-14320,2020-01-22,65.05
FP-14320,2020-04-01,1384.9240000000002
FP-14320,2020-12-26,33.9
FP-14320,2021-11-07,7.88
FP-14320,2021-12-07,374.376
FW-14395,2019-03-22,19.56
FW-14395,2020-09-05,43.6
FW-14395,2021-01-02,16.59
GA-14515,2019-04-17,2572.5
GA-14515,2020-11-24,657.552
GA-14515,2020-11-26,17.855999999999998
GA-14515,2021-06-24,449.454
GA-14515,2021-08-03,99.87
GA-14725,2018-02-11,535.27
GA-14725,2018-03-30,205.666
GA-14725,2018-12-30,27.968000000000004
GA-14725,2019-03-19,10.9
GA-14725,2019-10-15,17.14
GA-14725,2019-11-01,7.88
GA-14725,2021-01-01,48.896
GA-14725,2021-03-12,40.41
GA-14725,2021-08-25,192.16
GA-14725,2021-11-11,151.93
GA-14725,2021-12-25,160.16199999999998
GB-14530,2018-04-28,211.576
GB-14530,2019-09-11,24.64
GB-14530,2019-09-18,52.98
GB-14530,2019-11-05,207.0
GB-14530,2019-12-05,51.6
GB-14530,2020-05-08,211.96
GB-14530,2020-07-02,195.18400000000003
GB-14530,2020-08-29,419.87
GB-14530,2020-12-09,18.72
GB-14530,2021-04-01,127.95
GB-14530,2021-10-29,46.96
GB-14575,2019-06-12,64.03200000000001
GB-14575,2019-09-21,3631.96
GB-14575,2020-03-08,196.01600000000002
GB-14575,2021-01-28,279.9
GB-14575,2021-12-17,544.38
GD-14590,2018-05-05,47.32
GD-14590,2020-09-11,737.394
GD-14590,2021-06-03,1099.5
GD-14590,2021-12-25,3.8560000000000003
GG-14650,2018-10-31,1007.9359999999999
GG-14650,2019-04-05,157.79399999999998
GG-14650,2020-08-18,39.99
GG-14650,2020-11-27,160.384
GG-14650,2020-12-06,19.44
GG-14650,2021-04-23,17.104
GG-14650,2021-10-05,753.112
GG-14650,2021-11-02,54.336000000000006
GG-14650,2021-11-17,13.904000000000002
GH-14410,2018-07-09,68.704
GH-14410,2018-08-03,93.024
GH-14410,2019-07-30,155.88
GH-14410,2020-08-09,16.218
GH-14410,2020-09-05,91.23
GH-14410,2021-02-17,178.20999999999998
GH-14410,2021-06-06,31.349999999999998
GH-14410,2021-06-30,1584.866
GH-14410,2021-10-16,599.985
GH-14425,2018-06-17,3290.5159999999996
GH-14425,2019-12-06,757.712
GH-14425,2019-12-11,12.828
GH-14425,2021-11-10,111.79
GH-14485,2019-10-08,72.78
GH-14485,2020-12-08,1288.464
GH-14665,2019-11-17,40.92
GH-14665,2021-12-28,106.02080000000001
GK-14620,2018-06-25,344.91999999999996
GK-14620,2018-07-13,351.216
GK-14620,2019-06-15,225.576
GK-14620,2019-08-13,64.68
GK-14620,2019-11-20,479.98800000000006
GK-14620,2020-04-23,351.51
GK-14620,2020-12-18,1793.98
GK-14620,2020-12-25,2875.5440000000003
GK-14620,2021-09-09,9.856
GM-14440,2018-03-21,310.52799999999996
GM-14440,2018-12-21,1897.92
GM-14440,2020-12-03,772.68
GM-14440,2021-03-26,377.52799999999996
GM-14440,2021-04-22,18.28
GM-14440,2021-07-29,60.12
GM-14440,2021-10-08,145.764
GM-14455,2018-04-11,758.352
GM-14455,2018-12-31,177.17000000000002
GM-14455,2020-04-05,158.368
GM-14455,2020-04-19,624.576
GM-14455,2021-08-06,1077.47
GM-14455,2021-12-14,282.688
GM-14500,2018-08-09,5.98
GM-14500,2019-03-26,56.80799999999999
GM-14500,2019-09-26,743.4259999999999
GM-14500,2019-10-22,9.952
GM-14500,2020-05-06,41.6
GM-14500,2020-05-10,7.072
GM-14500,2020-06-26,14.9
GM-14500,2021-07-21,124.404
GM-14500,2021-08-20,239.12
GM-14500,2021-09-15,12.42
GM-14680,2018-05-10,1769.784
GM-14680,2018-08-11,76.28
GM-14680,2020-06-09,177.48
GM-14680,2020-09-30,523.92
GM-14680,2020-10-01,330.588
GM-14680,2021-07-31,285.57599999999996
GM-14695,2018-04-05,4251.92
GM-14695,2020-09-20,475.694
GM-14695,2021-09-04,1322.352
GP-14740,2018-04-06,44.91
GP-14740,2019-11-26,191.62
GR-14560,2018-11-19,1271.42
GR-14560,2018-11-21,12.96
GT-14635,2018-06-06,1158.4479999999999
GT-14635,2019-11-05,25.344
GT-14635,2021-11-04,8167.419999999999
GT-14710,2018-05-23,231.16
GT-14710,2018-11-17,6160.616
GT-14710,2019-04-27,2670.19
GT-14710,2020-02-19,358.28
GT-14710,2020-06-13,33.568000000000005
GT-14710,2020-12-06,1169.454
GT-14710,2021-05-14,1078.4379999999999
GT-14710,2021-06-27,20.07
GT-14710,2021-08-21,87.52000000000001
GT-14710,2021-11-24,10.824000000000002
GT-14755,2019-02-18,96.60400000000001
GT-14755,2020-07-03,16.92
GT-14755,2021-05-29,79.344
GT-14755,2021-11-26,33.568000000000005
GW-14605,2018-03-01,513.861
GW-14605,2018-07-27,238.0
GW-14605,2019-09-19,279.86
GW-14605,2020-02-16,323.88
GW-14605,2020-10-21,111.67200000000001
GW-14605,2021-07-29,90.57
GW-14605,2021-12-02,631.1759999999999
GZ-14470,2018-08-05,489.23
GZ-14470,2018-09-08,49.98
GZ-14470,2019-11-14,1114.192
GZ-14470,2019-12-20,22.288
GZ-14470,2020-03-17,2073.3500000000004
GZ-14470,2020-12-01,23.92
GZ-14470,2021-05-06,54.66
GZ-14470,2021-09-17,514.05
GZ-14470,2021-12-23,13.48
GZ-14545,2018-09-28,46.26
GZ-14545,2021-03-19,381.36
GZ-14545,2021-06-10,14.7
GZ-14545,2021-07-26,2012.3020000000001
HA-14905,2018-06-30,334.76800000000003
HA-14905,2019-11-08,11.65
HA-14905,2019-11-13,17.496
HA-14905,2019-12-12,526.88
HA-14905,2020-09-20,393.25
HA-14905,2021-09-10,296.95199999999994
HA-14905,2021-10-22,582.304
HA-14920,2018-10-11,465.48800000000006
HA-14920,2019-07-26,167.86
HA-14920,2019-07-30,226.13
HA-14920,2019-09-07,671.93
HA-14920,2020-08-09,645.136
HA-14920,2020-10-13,362.342
HA-14920,2021-09-11,31.072
HA-14920,2021-12-10,14.2
HD-14785,2018-05-11,122.05199999999999
HD-14785,2019-06-07,52.248
HD-14785,2019-11-22,77.06
HE-14800,2020-01-30,156.512
HE-14800,2021-07-08,469.66
HE-14800,2021-12-18,129.29
HF-14995,2018-05-26,225.296
HF-14995,2018-09-21,451.28400000000005
HF-14995,2020-04-09,556.665
HF-14995,2020-05-01,377.346
HF-14995,2020-09-03,430.94
HF-14995,2020-11-27,447.783
HF-14995,2021-12-09,43.85
HG-14845,2018-04-29,69.9
HG-14845,2019-09-13,2.412
HG-14845,2021-03-20,330.76800000000003
HG-14845,2021-10-09,364.38800000000003
HG-14845,2021-11-06,18.16
HG-14965,2018-09-20,8.56
HG-14965,2018-09-26,0.8759999999999999
HG-14965,2019-05-21,24.588
HG-14965,2019-08-21,53.28
HG-14965,2019-09-28,86.82
HG-14965,2019-12-08,15.696
HG-14965,2020-01-24,31.36
HG-14965,2020-01-28,39.68
HG-14965,2020-12-18,802.02
HG-14965,2021-03-31,29.7
HG-14965,2021-11-04,265.072
HG-14965,2021-12-07,1889.99
HG-15025,2018-10-14,2003.1200000000001
HG-15025,2019-05-14,1117.92
HG-15025,2020-08-13,89.32000000000001
HG-15025,2020-10-01,107.864
HG-15025,2021-06-12,63.92
HG-15025,2021-11-20,22.0
HG-15025,2021-12-24,286.14
HH-15010,2018-08-29,123.28
HH-15010,2021-10-19,95.388
HJ-14875,2019-04-13,85.92
HJ-14875,2020-09-20,163.88
HJ-14875,2020-11-17,49.5
HJ-14875,2020-11-25,5.08
HJ-14875,2021-08-26,53.72
HK-14890,2018-06-10,491.55
HK-14890,2019-10-25,450.09000000000003
HK-14890,2019-11-16,1001.1959999999999
HK-14890,2020-04-23,36.24
HK-14890,2020-10-23,70.97200000000001
HK-14890,2021-03-26,2737.672
HK-14890,2021-06-03,35.168
HK-14890,2021-08-01,54.896
HL-15040,2018-01-20,1859.3999999999999
HL-15040,2018-05-12,34.79
HL-15040,2020-06-24,440.91
HL-15040,2020-10-03,15.648
HL-15040,2021-10-03,22.58
HL-15040,2021-11-17,10499.97
HM-14860,2018-07-21,751.886
HM-14860,2019-12-04,418.192
HM-14860,2019-12-24,4909.610000000001
HM-14860,2020-05-12,641.98
HM-14860,2020-09-27,956.6648
HM-14860,2021-04-14,74.45
HM-14860,2021-08-04,20.07
HM-14860,2021-10-19,456.51199999999994
HM-14860,2021-12-28,7.4
HM-14980,2019-10-02,569.336
HM-14980,2020-09-18,4.6160000000000005
HM-14980,2021-04-11,22.743999999999996
HM-14980,2021-04-27,139.58
HP-14815,2018-05-06,140.736
HP-14815,2018-11-24,111.15
HP-14815,2019-10-31,70.12
HP-14815,2019-11-22,71.354
HP-14815,2019-12-03,184.66
HP-14815,2021-01-23,100.922
HP-14815,2021-11-30,1311.372
HR-14770,2018-03-01,5.94
HR-14770,2019-08-09,687.4
HR-14770,2021-04-07,235.44000000000003
HR-14770,2021-12-17,11.808
HR-14830,2018-11-24,721.476
HR-14830,2019-03-17,48.84
HR-14830,2019-06-18,13.632
HR-14830,2019-12-22,456.193
HR-14830,2019-12-24,883.84
HR-14830,2021-03-24,724.846
HR-14830,2021-07-24,2399.96
HW-14935,2019-09-27,42.32
HW-14935,2020-08-18,355.32
HW-14935,2020-10-31,736.26
HW-14935,2021-02-20,238.19799999999998
HW-14935,2021-03-20,265.93
HW-14935,2021-08-18,2340.06
HW-14935,2021-09-04,849.846
HZ-14950,2020-03-14,21.88
HZ-14950,2021-05-29,65.42399999999999
HZ-14950,2021-09-14,20.12
HZ-14950,2021-11-21,55.176
HZ-14950,2021-11-25,723.92
IG-15085,2018-10-18,63.304
IG-15085,2019-04-09,370.14
IG-15085,2020-06-17,111.96
IG-15085,2021-10-20,199.17
IL-15100,2018-08-01,19.752
IL-15100,2019-02-06,1558.42
IL-15100,2019-10-05,288.0
IL-15100,2019-12-06,1347.27
IL-15100,2020-07-23,115.13600000000001
IL-15100,2020-09-04,66.28800000000001
IL-15100,2021-08-10,1645.87
IM-15055,2018-01-23,40.08
IM-15055,2020-11-16,8.32
IM-15070,2018-12-19,1979.8899999999999
IM-15070,2019-07-04,1099.96
IM-15070,2019-11-22,11.61
IM-15070,2019-12-11,730.038
IM-15070,2020-06-23,616.16
IM-15070,2020-11-06,84.84
IM-15070,2020-12-05,407.976
JA-15970,2018-09-17,318.293
JA-15970,2018-11-12,641.024
JA-15970,2020-09-01,477.49999999999994
JA-15970,2021-03-02,18.528
JA-15970,2021-05-15,49.896
JA-15970,2021-09-07,161.56799999999998
JA-15970,2021-09-22,4749.327
JA-15970,2021-09-29,74.89
JB-15400,2018-09-14,72.608
JB-15400,2019-05-01,88.75200000000001
JB-15400,2019-09-03,358.44
JB-15400,2020-02-04,93.02
JB-15400,2020-07-23,324.38700000000006
JB-15400,2021-08-19,387.99
JB-15400,2021-10-21,60.72
JB-15400,2021-11-09,215.976
JB-15400,2021-12-23,189.71200000000002
JB-15925,2018-12-05,250.26
JB-15925,2019-12-12,22.368000000000002
JB-15925,2019-12-24,627.9239999999999
JB-16000,2020-01-10,24.85
JB-16000,2020-06-10,23.616
JB-16000,2021-03-13,174.3
JB-16000,2021-09-09,17.48
JB-16000,2021-09-14,56.7
JB-16000,2021-11-02,19.44
JB-16000,2021-11-17,327.7328
JB-16045,2019-05-03,665.88
JB-16045,2020-03-06,502.221
JB-16045,2020-05-25,1311.97
JB-16045,2020-12-08,10.584000000000001
JB-16045,2021-12-23,27.46
JC-15340,2018-01-28,3.928
JC-15340,2020-09-05,9.555
JC-15340,2020-12-13,9.84
JC-15340,2021-09-07,47.94
JC-15385,2021-07-08,1058.108
JC-15775,2018-09-14,149.56
JC-15775,2018-12-21,17.28
JC-15775,2019-10-18,277.634
JC-15775,2020-08-15,705.544
JC-15775,2021-03-25,470.376
JC-15775,2021-04-01,42.93
JC-15775,2021-05-19,195.64
JC-15775,2021-06-30,435.999
JC-15775,2021-07-25,477.092
JC-16105,2018-11-18,67.15
JC-16105,2018-12-24,435.132
JC-16105,2019-09-03,200.984
JC-16105,2021-10-23,142.92000000000002
JC-16105,2021-11-03,12.39
JD-15790,2019-04-02,71.976
JD-15790,2019-10-10,1801.632
JD-15790,2020-02-16,227.96
JD-15790,2021-06-02,10.687999999999999
JD-15790,2021-09-04,40.096000000000004
JD-15895,2018-03-26,66.3
JD-15895,2018-04-13,630.746
JD-15895,2018-07-20,602.4300000000001
JD-15895,2019-12-12,130.28
JD-15895,2020-01-25,831.502
JD-15895,2020-07-09,573.286
JD-15895,2020-07-16,199.18
JD-15895,2020-09-05,82.8
JD-15895,2020-10-28,1263.67
JD-15895,2020-10-31,1085.42
JD-15895,2020-12-01,2145.25
JD-16015,2018-10-04,29.24
JD-16015,2018-10-06,83.92
JD-16015,2018-12-14,43.016
JD-16015,2021-05-15,67.824
JD-16015,2021-07-11,132.6
JD-16015,2021-09-09,28.83
JD-16060,2018-09-24,211.96
JD-16060,2019-03-23,107.772
JD-16060,2021-03-05,375.71
JD-16150,2018-11-16,730.8525
JD-16150,2019-03-22,1685.4560000000001
JD-16150,2019-11-27,188.94
JD-16150,2019-12-25,547.136
JD-16150,2020-09-15,1148.806
JD-16150,2020-12-18,18.84
JD-16150,2021-03-25,1986.52
JD-16150,2021-11-19,2521.4799999999996
JE-15475,2019-03-16,171.96
JE-15475,2019-11-27,29.79
JE-15475,2020-10-27,40.2
JE-15475,2020-11-22,60.44
JE-15475,2020-12-18,885.03
JE-15475,2021-06-20,201.262
JE-15610,2018-10-14,292.82
JE-15610,2019-06-11,3165.744
JE-15610,2020-05-22,222.38400000000001
JE-15610,2021-03-31,3098.6099999999997
JE-15610,2021-09-22,438.01
JE-15610,2021-11-09,523.3919999999999
JE-15610,2021-11-12,14.015999999999998
JE-15715,2018-08-25,38.064
JE-15715,2019-02-21,49.12
JE-15715,2019-10-23,186.672
JE-15715,2020-07-08,725.072
JE-15715,2020-09-02,1854.2409999999998
JE-15715,2020-12-25,5008.657999999999
JE-15715,2021-06-15,776.0799999999999
JE-15715,2021-08-25,25.695999999999998
JE-15715,2021-11-14,34.24
JE-15745,2018-06-22,196.752
JE-15745,2018-11-26,19.3
JE-15745,2019-04-26,1001.76
JE-15745,2019-05-21,20.768
JE-15745,2019-10-15,2717.31
JE-15745,2019-11-21,412.68199999999996
JE-15745,2020-10-08,61.96
JE-15745,2020-10-21,154.44
JE-15745,2020-12-01,352.47
JE-15745,2021-04-16,308.753
JE-15745,2021-06-16,740.5899999999999
JE-15745,2021-09-22,726.9100000000001
JE-15745,2021-11-09,47.12
JE-16165,2020-12-05,2657.81
JE-16165,2021-10-20,24.678
JE-16165,2021-12-10,14.76
JF-15190,2018-11-15,362.176
JF-15190,2020-12-02,505.36799999999994
JF-15190,2021-01-07,332.79999999999995
JF-15190,2021-04-02,25.11
JF-15190,2021-07-09,847.46
JF-15190,2021-10-26,166.692
JF-15295,2018-03-14,280.276
JF-15295,2020-04-12,250.416
JF-15295,2020-10-30,11.68
JF-15295,2021-05-15,303.544
JF-15295,2021-05-19,109.208
JF-15355,2019-10-23,1446.784
JF-15355,2020-07-01,85.5
JF-15355,2021-02-04,32.67
JF-15355,2021-04-23,183.38
JF-15355,2021-07-30,89.95
JF-15355,2021-09-16,73.56
JF-15415,2018-08-22,11.56
JF-15415,2019-04-05,263.78
JF-15415,2019-10-25,79.36
JF-15415,2021-09-11,1820.208
JF-15415,2021-12-28,134.524
JF-15490,2018-10-19,13.44
JF-15490,2018-12-27,243.12
JF-15490,2019-10-05,357.462
JF-15490,2019-11-01,205.16400000000002
JF-15490,2019-12-07,6.57
JF-15490,2020-01-30,17.456
JF-15490,2020-05-22,14.73
JF-15490,2021-01-20,3.52
JF-15490,2021-04-30,10.368
JF-15490,2021-08-31,19.12
JF-15565,2018-10-11,483.336
JF-15565,2019-02-09,479.952
JF-15565,2019-06-25,204.85
JF-15565,2020-02-16,416.616
JF-15565,2020-08-08,65.12
JF-15565,2020-09-11,1611.01
JF-15565,2020-10-21,106.08
JF-15565,2021-11-06,831.368
JG-15115,2018-09-21,2046.354
JG-15115,2018-10-08,23.471999999999998
JG-15115,2019-12-03,288.85
JG-15160,2018-05-30,70.368
JG-15160,2018-06-21,1214.85
JG-15160,2019-05-12,769.0239999999999
JG-15160,2019-12-19,1941.81
JG-15160,2020-07-24,73.2
JG-15160,2020-09-27,31.830000000000002
JG-15160,2020-12-05,657.0
JG-15160,2021-05-27,814.526
JG-15160,2021-08-15,97.84
JG-15160,2021-12-29,695.944
JG-15310,2020-03-03,606.2139999999999
JG-15310,2020-05-30,167.84
JG-15310,2020-07-21,195.92000000000002
JG-15310,2021-11-24,13.762
JG-15310,2021-12-22,916.14
JG-15310,2021-12-28,340.704
JG-15805,2018-04-05,101.72800000000001
JG-15805,2018-10-07,107.44
JG-15805,2018-11-18,21.98
JG-15805,2019-11-16,18.9
JG-15805,2020-06-26,718.95
JG-15805,2021-05-21,538.02
JH-15430,2018-02-24,55.672
JH-15430,2021-11-19,59.913000000000004
JH-15430,2021-11-20,52.696000000000005
JH-15430,2021-12-25,141.0
JH-15820,2018-05-19,57.42
JH-15820,2019-03-28,22.92
JH-15820,2019-09-03,7.5
JH-15820,2019-11-21,18.176
JH-15820,2021-01-27,193.974
JH-15820,2021-07-09,228.92
JH-15910,2019-06-12,55.983999999999995
JH-15910,2019-09-13,199.86
JH-15910,2020-10-06,28.85
JH-15910,2020-10-28,395.436
JH-15910,2021-05-12,5.904
JH-15910,2021-05-28,54.368
JH-15910,2021-11-19,219.075
JH-15985,2018-08-09,2060.744
JH-15985,2019-01-28,4297.644
JH-15985,2019-12-15,1055.142
JH-15985,2020-09-05,112.11999999999999
JH-15985,2020-11-05,53.248000000000005
JH-15985,2021-12-01,376.09999999999997
JH-16180,2019-05-25,845.7280000000001
JH-16180,2019-11-01,327.564
JH-16180,2020-04-05,887.966
JH-16180,2020-11-21,195.136
JJ-15445,2019-03-05,7.104
JJ-15445,2019-06-13,36.624
JJ-15445,2019-09-28,601.5
JJ-15445,2020-06-16,9.45
JJ-15445,2020-09-03,54.5
JJ-15760,2019-10-05,75.04
JJ-15760,2019-12-08,119.96
JK-15205,2019-09-27,2026.7800000000002
JK-15205,2019-11-20,205.37600000000003
JK-15205,2020-10-01,36.364
JK-15205,2021-10-30,1993.7719999999997
JK-15325,2018-11-21,269.592
JK-15325,2020-01-31,23.36
JK-15325,2021-03-18,90.86
JK-15370,2018-04-11,737.2
JK-15370,2019-04-09,369.912
JK-15370,2019-12-19,526.736
JK-15370,2020-11-25,73.36
JK-15370,2021-08-07,173.72
JK-15370,2021-08-13,206.67000000000002
JK-15370,2021-11-16,48.86
JK-15625,2018-05-31,773.7
JK-15625,2018-06-29,13.92
JK-15625,2018-08-19,10.72
JK-15625,2018-12-08,649.5999999999999
